OrderID,Date,CustomerID,Region,ProductName,Category,Quantity,UnitPrice,TotalAmount,OrderStatus,SalesAgent
144590,09-04-2025,C19701,South,Mobile,Electronics,5,20750,103750,Completed,Raj
144591,07-01-2025,C13735,East,Laptop,Electronics,1,48268,48268,Completed,Ravi
144592,04-06-2025,C04778,South,Headphones,Accessories,3,3604,10812,Completed,Amit
144593,11-02-2025,C06688,South,Mobile,Electronics,3,21360,64080,Returned,Sneha
144594,07-04-2025,C10024,South,Table,Furniture,4,8689,34756,Completed,Amit
144595,04-01-2025,C04095,South,Laptop,Electronics,5,51207,256035,Completed,Neha
144596,16-05-2025,C12364,East,Table,Furniture,3,8179,24537,Completed,Sneha
144597,25-03-2025,C06860,South,Mobile,Electronics,5,18884,94420,Completed,Raj
144598,25-05-2025,C00091,North,Headphones,Accessories,5,2473,12365,Cancelled,Amit
144599,05-01-2025,C08494,West,Table,Furniture,5,8588,42940,Completed,Amit
144600,23-04-2025,C16491,South,Table,Furniture,4,7123,28492,Returned,Raj
144601,17-05-2025,C00395,East,Chair,Furniture,5,1689,8445,Completed,Neha
144602,16-05-2025,C19464,North,Mobile,Electronics,1,18530,18530,Completed,Sneha
144603,07-01-2025,C08871,South,Chair,Furniture,3,1174,3522,Returned,Ravi
144604,06-02-2025,C06159,North,Laptop,Electronics,1,48793,48793,Cancelled,Neha
144605,24-02-2025,C07940,West,Chair,Furniture,2,1885,3770,Completed,Ravi
144606,08-03-2025,C10915,South,Chair,Furniture,2,4097,8194,Completed,Raj
144607,16-05-2025,C12789,South,Table,Furniture,3,6118,18354,Completed,Neha
144608,10-03-2025,C00006,North,Chair,Furniture,1,1902,1902,Completed,Sneha
144609,05-01-2025,C07234,South,Mobile,Electronics,1,20368,20368,Completed,Ravi
144610,17-01-2025,C01775,North,Headphones,Accessories,4,3518,14072,Cancelled,Neha
144611,21-04-2025,C00979,West,Headphones,Accessories,4,2930,11720,Completed,Neha
144612,27-02-2025,C12383,East,Table,Furniture,4,8445,33780,Cancelled,Sneha
144613,04-06-2025,C07349,North,Mobile,Electronics,4,18709,74836,Completed,Ravi
144614,14-04-2025,C02771,East,Chair,Furniture,5,2417,12085,Returned,Amit
144615,23-04-2025,C10232,North,Table,Furniture,3,6557,19671,Completed,Sneha
144616,02-04-2025,C08137,South,Table,Furniture,3,5962,17886,Completed,Sneha
144617,09-03-2025,C06163,West,Table,Furniture,5,8160,40800,Completed,Sneha
144618,28-01-2025,C00525,East,Table,Furniture,1,6982,6982,Completed,Sneha
144619,30-03-2025,C09150,North,Laptop,Electronics,1,48362,48362,Completed,Ravi
144620,27-06-2025,C02425,South,Table,Furniture,4,5993,23972,Completed,Amit
144621,16-04-2025,C03902,East,Laptop,Electronics,1,48500,48500,Completed,Sneha
144622,08-03-2025,C19803,North,Headphones,Accessories,4,1787,7148,Returned,Ravi
144623,02-05-2025,C06712,South,Mobile,Electronics,5,18319,91595,Returned,Raj
144624,08-06-2025,C12405,West,Chair,Furniture,5,4802,24010,Completed,Raj
144625,11-04-2025,C06985,East,Laptop,Electronics,5,49533,247665,Completed,Neha
144626,12-01-2025,C07951,East,Headphones,Accessories,5,2902,14510,Completed,Sneha
144627,11-04-2025,C01598,North,Laptop,Electronics,3,48181,144543,Completed,Neha
144628,04-01-2025,C11566,North,Mobile,Electronics,1,21470,21470,Completed,Amit
144629,01-05-2025,C05538,West,Laptop,Electronics,2,49994,99988,Completed,Neha
144630,11-02-2025,C19993,North,Laptop,Electronics,3,49601,148803,Completed,Sneha
144631,22-01-2025,C19969,North,Chair,Furniture,3,4139,12417,Returned,Raj
144632,01-01-2025,C02507,South,Chair,Furniture,4,2066,8264,Completed,Amit
144633,17-02-2025,C07439,South,Laptop,Electronics,5,48829,244145,Completed,Ravi
144634,12-02-2025,C02522,East,Chair,Furniture,5,3825,19125,Completed,Raj
144635,12-04-2025,C14502,South,Table,Furniture,5,5134,25670,Completed,Ravi
144636,28-05-2025,C05281,South,Laptop,Electronics,2,48701,97402,Cancelled,Raj
144637,18-01-2025,C04963,South,Table,Furniture,1,6278,6278,Completed,Amit
144638,26-06-2025,C01006,North,Chair,Furniture,4,3167,12668,Completed,Ravi
144639,17-03-2025,C02459,North,Laptop,Electronics,3,51462,154386,Completed,Sneha
144640,25-05-2025,C00724,East,Mobile,Electronics,1,21012,21012,Returned,Raj
144641,30-05-2025,C17676,North,Laptop,Electronics,1,49764,49764,Completed,Sneha
144642,23-03-2025,C06522,East,Headphones,Accessories,3,1334,4002,Completed,Sneha
144643,10-01-2025,C17146,East,Chair,Furniture,2,2072,4144,Completed,Sneha
144644,24-01-2025,C11685,West,Table,Furniture,2,5835,11670,Completed,Sneha
144645,20-05-2025,C08655,North,Headphones,Accessories,1,2496,2496,Completed,Ravi
144646,04-01-2025,C12671,North,Headphones,Accessories,5,3086,15430,Returned,Neha
144647,19-06-2025,C19804,East,Chair,Furniture,5,4265,21325,Returned,Raj
144648,06-05-2025,C11042,East,Mobile,Electronics,4,21615,86460,Cancelled,Raj
144649,13-05-2025,C15316,West,Mobile,Electronics,4,20849,83396,Returned,Ravi
144650,03-06-2025,C04614,North,Table,Furniture,5,6040,30200,Returned,Ravi
144651,21-03-2025,C04284,West,Mobile,Electronics,1,20873,20873,Cancelled,Amit
144652,05-01-2025,C03249,North,Mobile,Electronics,4,20536,82144,Completed,Sneha
144653,03-06-2025,C19598,South,Mobile,Electronics,4,18096,72384,Completed,Neha
144654,24-03-2025,C11156,East,Chair,Furniture,4,4212,16848,Completed,Raj
144655,06-01-2025,C10989,North,Headphones,Accessories,1,963,963,Returned,Raj
144656,01-06-2025,C14329,West,Laptop,Electronics,5,50484,252420,Completed,Neha
144657,07-01-2025,C10609,North,Laptop,Electronics,5,48946,244730,Completed,Neha
144658,10-01-2025,C01854,South,Mobile,Electronics,3,19851,59553,Cancelled,Ravi
144659,16-06-2025,C16272,North,Mobile,Electronics,4,20365,81460,Returned,Ravi
144660,19-03-2025,C00915,West,Headphones,Accessories,1,682,682,Completed,Ravi
144661,05-06-2025,C09096,South,Table,Furniture,2,5874,11748,Returned,Amit
144662,11-02-2025,C02712,West,Mobile,Electronics,3,19975,59925,Completed,Amit
144663,03-03-2025,C09613,East,Laptop,Electronics,5,48117,240585,Returned,Ravi
144664,05-05-2025,C13426,South,Mobile,Electronics,5,21022,105110,Completed,Neha
144665,29-06-2025,C17549,West,Laptop,Electronics,2,51328,102656,Completed,Sneha
144666,22-01-2025,C08531,South,Mobile,Electronics,4,19765,79060,Completed,Ravi
144667,26-02-2025,C10395,South,Chair,Furniture,3,3228,9684,Completed,Neha
144668,06-04-2025,C00492,South,Mobile,Electronics,1,19818,19818,Completed,Amit
144669,19-05-2025,C08230,East,Mobile,Electronics,1,21700,21700,Returned,Amit
144670,22-05-2025,C11443,North,Laptop,Electronics,4,49366,197464,Completed,Neha
144671,31-01-2025,C19607,West,Headphones,Accessories,2,2210,4420,Completed,Sneha
144672,04-01-2025,C14040,North,Chair,Furniture,1,1629,1629,Returned,Amit
144673,19-04-2025,C18943,West,Chair,Furniture,5,3020,15100,Completed,Amit
144674,30-05-2025,C09132,North,Headphones,Accessories,1,702,702,Completed,Amit
144675,28-04-2025,C06258,South,Chair,Furniture,1,1898,1898,Returned,Raj
144676,03-04-2025,C19152,South,Table,Furniture,1,7302,7302,Completed,Amit
144677,09-04-2025,C13745,West,Table,Furniture,4,7613,30452,Completed,Amit
144678,18-03-2025,C09616,North,Mobile,Electronics,4,20084,80336,Completed,Raj
144679,24-03-2025,C06159,South,Table,Furniture,4,6188,24752,Completed,Sneha
144680,25-04-2025,C14674,South,Headphones,Accessories,5,3758,18790,Cancelled,Raj
144681,02-03-2025,C13027,East,Headphones,Accessories,4,2918,11672,Returned,Sneha
144682,10-04-2025,C19653,North,Mobile,Electronics,3,20358,61074,Completed,Neha
144683,14-05-2025,C15170,South,Laptop,Electronics,5,51821,259105,Completed,Neha
144684,20-03-2025,C03737,East,Laptop,Electronics,1,49963,49963,Cancelled,Sneha
144685,06-01-2025,C17771,West,Laptop,Electronics,4,49848,199392,Completed,Neha
144686,07-03-2025,C00863,North,Chair,Furniture,2,2830,5660,Completed,Ravi
144687,13-06-2025,C15827,North,Laptop,Electronics,2,50208,100416,Returned,Ravi
144688,23-05-2025,C02039,North,Table,Furniture,1,5429,5429,Completed,Neha
144689,17-03-2025,C18642,West,Mobile,Electronics,3,20977,62931,Completed,Neha
144690,09-02-2025,C02544,South,Headphones,Accessories,2,2553,5106,Completed,Amit
144691,18-06-2025,C00929,East,Headphones,Accessories,2,1315,2630,Returned,Neha
144692,07-01-2025,C02179,North,Mobile,Electronics,1,18899,18899,Cancelled,Neha
144693,22-01-2025,C13148,East,Headphones,Accessories,4,2142,8568,Completed,Amit
144694,13-03-2025,C07456,North,Chair,Furniture,4,1548,6192,Returned,Sneha
144695,16-04-2025,C02213,East,Mobile,Electronics,2,19920,39840,Completed,Ravi
144696,19-05-2025,C10311,West,Headphones,Accessories,5,3959,19795,Completed,Amit
144697,10-05-2025,C09500,East,Headphones,Accessories,2,3501,7002,Completed,Ravi
144698,30-01-2025,C08361,West,Laptop,Electronics,5,48869,244345,Completed,Sneha
144699,09-03-2025,C00420,North,Laptop,Electronics,2,48368,96736,Completed,Ravi
144700,30-03-2025,C05905,South,Chair,Furniture,1,2395,2395,Completed,Neha
144701,29-05-2025,C12817,North,Mobile,Electronics,2,20837,41674,Completed,Neha
144702,02-06-2025,C14688,South,Mobile,Electronics,3,18640,55920,Completed,Neha
144703,14-03-2025,C04842,North,Chair,Furniture,3,3592,10776,Completed,Neha
144704,13-03-2025,C08331,North,Mobile,Electronics,5,19516,97580,Returned,Amit
144705,13-05-2025,C08493,North,Chair,Furniture,3,1439,4317,Completed,Ravi
144706,07-03-2025,C02905,East,Table,Furniture,3,8838,26514,Completed,Amit
144707,26-03-2025,C14463,North,Table,Furniture,5,7542,37710,Completed,Amit
144708,18-02-2025,C16913,South,Headphones,Accessories,4,2838,11352,Completed,Ravi
144709,08-01-2025,C03706,West,Laptop,Electronics,4,49554,198216,Completed,Raj
144710,04-06-2025,C06351,South,Mobile,Electronics,3,18068,54204,Completed,Raj
144711,02-01-2025,C13573,West,Table,Furniture,4,8622,34488,Returned,Raj
144712,28-01-2025,C16491,West,Headphones,Accessories,2,3009,6018,Cancelled,Raj
144713,19-05-2025,C11896,West,Chair,Furniture,2,1265,2530,Completed,Sneha
144714,15-02-2025,C12027,East,Mobile,Electronics,4,20777,83108,Returned,Ravi
144715,06-05-2025,C18246,South,Headphones,Accessories,1,427,427,Completed,Neha
144716,21-01-2025,C08234,East,Headphones,Accessories,4,3836,15344,Completed,Ravi
144717,19-06-2025,C06868,West,Chair,Furniture,1,1102,1102,Cancelled,Amit
144718,01-02-2025,C05955,North,Laptop,Electronics,4,51552,206208,Returned,Raj
144719,09-06-2025,C14684,East,Table,Furniture,4,6316,25264,Completed,Ravi
144720,30-05-2025,C08323,North,Chair,Furniture,2,1540,3080,Completed,Ravi
144721,18-03-2025,C08165,South,Headphones,Accessories,3,3721,11163,Completed,Amit
144722,21-01-2025,C01644,East,Laptop,Electronics,3,49292,147876,Cancelled,Sneha
144723,30-05-2025,C09394,North,Headphones,Accessories,1,483,483,Returned,Ravi
144724,03-02-2025,C00789,North,Mobile,Electronics,3,20325,60975,Cancelled,Amit
144725,18-05-2025,C17625,South,Mobile,Electronics,4,19450,77800,Completed,Ravi
144726,06-03-2025,C04489,North,Laptop,Electronics,4,51322,205288,Completed,Sneha
144727,06-03-2025,C02360,North,Headphones,Accessories,5,3587,17935,Completed,Neha
144728,29-03-2025,C04613,West,Table,Furniture,5,6977,34885,Returned,Neha
144729,08-03-2025,C03549,North,Mobile,Electronics,5,21974,109870,Returned,Neha
144730,12-02-2025,C18203,West,Table,Furniture,5,6484,32420,Completed,Raj
144731,25-04-2025,C01639,West,Table,Furniture,4,7234,28936,Completed,Neha
144732,18-06-2025,C17684,West,Table,Furniture,2,7393,14786,Returned,Amit
144733,21-05-2025,C16669,North,Laptop,Electronics,3,48165,144495,Returned,Neha
144734,28-04-2025,C09463,West,Headphones,Accessories,2,2930,5860,Completed,Raj
144735,04-01-2025,C11361,East,Laptop,Electronics,5,49998,249990,Returned,Amit
144736,23-01-2025,C19614,West,Chair,Furniture,3,3174,9522,Completed,Sneha
144737,11-03-2025,C03324,West,Mobile,Electronics,5,20158,100790,Completed,Raj
144738,11-06-2025,C11106,West,Table,Furniture,5,6441,32205,Completed,Sneha
144739,10-02-2025,C07162,West,Headphones,Accessories,4,3754,15016,Completed,Ravi
144740,26-05-2025,C12673,West,Table,Furniture,4,6266,25064,Completed,Sneha
144741,30-04-2025,C09683,West,Laptop,Electronics,5,50986,254930,Cancelled,Raj
144742,31-03-2025,C01015,South,Headphones,Accessories,1,3974,3974,Completed,Raj
144743,10-06-2025,C05806,South,Chair,Furniture,1,4559,4559,Completed,Sneha
144744,02-06-2025,C19218,East,Laptop,Electronics,5,48682,243410,Completed,Ravi
144745,21-02-2025,C12599,South,Headphones,Accessories,4,1563,6252,Completed,Neha
144746,25-05-2025,C15470,South,Mobile,Electronics,4,19084,76336,Completed,Neha
144747,20-02-2025,C19025,South,Laptop,Electronics,5,48181,240905,Completed,Amit
144748,11-05-2025,C08298,South,Headphones,Accessories,4,1231,4924,Returned,Ravi
144749,24-02-2025,C18975,South,Headphones,Accessories,1,22,22,Completed,Raj
144750,29-04-2025,C10525,East,Chair,Furniture,1,4143,4143,Cancelled,Neha
144751,23-04-2025,C12203,South,Headphones,Accessories,5,2442,12210,Completed,Amit
144752,04-02-2025,C18615,East,Headphones,Accessories,2,2513,5026,Completed,Neha
144753,09-03-2025,C17310,East,Table,Furniture,1,5591,5591,Completed,Neha
144754,02-04-2025,C10785,North,Chair,Furniture,2,1134,2268,Completed,Ravi
144755,28-02-2025,C19090,East,Laptop,Electronics,4,51617,206468,Returned,Amit
144756,13-01-2025,C19377,East,Chair,Furniture,5,4990,24950,Completed,Neha
144757,03-03-2025,C04362,South,Chair,Furniture,1,4064,4064,Completed,Sneha
144758,04-04-2025,C01377,East,Mobile,Electronics,2,21342,42684,Cancelled,Amit
144759,24-06-2025,C00914,West,Headphones,Accessories,5,1986,9930,Completed,Sneha
144760,03-01-2025,C05995,East,Table,Furniture,4,5943,23772,Completed,Amit
144761,21-01-2025,C15853,East,Headphones,Accessories,2,2312,4624,Completed,Ravi
144762,14-04-2025,C11837,South,Laptop,Electronics,1,51856,51856,Cancelled,Neha
144763,06-03-2025,C19337,North,Mobile,Electronics,1,20291,20291,Completed,Sneha
144764,26-05-2025,C02714,East,Headphones,Accessories,5,1012,5060,Cancelled,Ravi
144765,13-01-2025,C14379,West,Chair,Furniture,3,3616,10848,Returned,Amit
144766,18-03-2025,C06932,North,Headphones,Accessories,4,1290,5160,Completed,Raj
144767,19-04-2025,C17424,North,Headphones,Accessories,1,3548,3548,Completed,Amit
144768,06-04-2025,C06816,West,Chair,Furniture,3,3997,11991,Completed,Neha
144769,03-04-2025,C07798,West,Laptop,Electronics,1,51754,51754,Completed,Amit
144770,14-02-2025,C08715,North,Headphones,Accessories,4,2235,8940,Returned,Neha
144771,03-03-2025,C11246,South,Table,Furniture,3,5102,15306,Returned,Raj
144772,30-01-2025,C12904,West,Laptop,Electronics,4,50833,203332,Cancelled,Amit
144773,14-01-2025,C04414,East,Chair,Furniture,2,2178,4356,Completed,Raj
144774,10-01-2025,C15983,South,Headphones,Accessories,4,1647,6588,Returned,Sneha
144775,08-06-2025,C15872,West,Table,Furniture,1,6084,6084,Completed,Ravi
144776,06-01-2025,C01143,North,Mobile,Electronics,3,21038,63114,Completed,Sneha
144777,29-04-2025,C17126,West,Chair,Furniture,4,4744,18976,Completed,Ravi
144778,19-01-2025,C04876,South,Table,Furniture,5,6046,30230,Completed,Neha
144779,12-01-2025,C00313,East,Laptop,Electronics,3,50772,152316,Completed,Raj
144780,27-04-2025,C03145,North,Table,Furniture,1,7684,7684,Completed,Raj
144781,13-04-2025,C06472,South,Table,Furniture,1,7960,7960,Completed,Ravi
144782,24-04-2025,C15572,South,Table,Furniture,2,5805,11610,Completed,Ravi
144783,23-03-2025,C18016,West,Mobile,Electronics,3,18665,55995,Returned,Neha
144784,09-01-2025,C06263,West,Mobile,Electronics,2,18657,37314,Completed,Ravi
144785,14-05-2025,C00022,South,Laptop,Electronics,1,49279,49279,Completed,Neha
144786,09-05-2025,C12409,East,Table,Furniture,4,8852,35408,Completed,Amit
144787,19-06-2025,C02405,West,Chair,Furniture,2,2249,4498,Completed,Sneha
144788,03-04-2025,C19010,North,Headphones,Accessories,4,60,240,Returned,Sneha
144789,26-06-2025,C11524,South,Laptop,Electronics,4,51322,205288,Completed,Amit
144790,09-04-2025,C12958,South,Laptop,Electronics,1,48708,48708,Completed,Ravi
144791,09-04-2025,C17338,East,Table,Furniture,1,7478,7478,Completed,Raj
144792,30-01-2025,C15125,South,Headphones,Accessories,1,3995,3995,Completed,Raj
144793,04-02-2025,C12214,West,Table,Furniture,3,6458,19374,Completed,Neha
144794,04-03-2025,C07099,West,Headphones,Accessories,4,214,856,Completed,Raj
144795,30-05-2025,C04615,South,Table,Furniture,1,5042,5042,Completed,Raj
144796,20-06-2025,C03660,North,Chair,Furniture,5,4116,20580,Completed,Amit
144797,28-01-2025,C10345,East,Mobile,Electronics,3,21848,65544,Cancelled,Sneha
144798,26-05-2025,C07726,North,Laptop,Electronics,4,51633,206532,Completed,Raj
144799,01-02-2025,C04092,North,Table,Furniture,5,7693,38465,Returned,Neha
144800,10-03-2025,C01831,West,Mobile,Electronics,1,20668,20668,Completed,Sneha
144801,11-06-2025,C04055,East,Table,Furniture,4,5438,21752,Completed,Neha
144802,08-06-2025,C01639,West,Laptop,Electronics,5,49677,248385,Cancelled,Sneha
144803,20-04-2025,C08408,South,Mobile,Electronics,3,20389,61167,Completed,Ravi
144804,07-04-2025,C13993,North,Headphones,Accessories,3,1884,5652,Completed,Sneha
144805,12-05-2025,C10209,West,Mobile,Electronics,4,20037,80148,Completed,Ravi
144806,22-05-2025,C19166,South,Table,Furniture,5,6901,34505,Cancelled,Raj
144807,15-01-2025,C00676,South,Laptop,Electronics,2,51611,103222,Returned,Amit
144808,20-01-2025,C02947,West,Chair,Furniture,4,3855,15420,Completed,Sneha
144809,20-01-2025,C05574,West,Laptop,Electronics,2,50134,100268,Completed,Raj
144810,26-06-2025,C19526,South,Mobile,Electronics,2,18716,37432,Completed,Neha
144811,09-04-2025,C12984,East,Laptop,Electronics,3,50404,151212,Completed,Amit
144812,09-03-2025,C06763,East,Laptop,Electronics,5,50395,251975,Completed,Raj
144813,18-01-2025,C19597,West,Chair,Furniture,5,3297,16485,Completed,Ravi
144814,01-06-2025,C01259,East,Mobile,Electronics,2,19737,39474,Returned,Neha
144815,04-06-2025,C17347,North,Laptop,Electronics,5,50301,251505,Returned,Ravi
144816,02-02-2025,C05475,East,Table,Furniture,4,5922,23688,Completed,Neha
144817,05-05-2025,C04588,North,Laptop,Electronics,5,50325,251625,Returned,Sneha
144818,05-03-2025,C11055,North,Laptop,Electronics,3,49638,148914,Completed,Neha
144819,02-06-2025,C05144,South,Mobile,Electronics,4,21334,85336,Completed,Neha
144820,10-03-2025,C15400,East,Laptop,Electronics,2,49884,99768,Returned,Raj
144821,26-05-2025,C07481,East,Headphones,Accessories,4,170,680,Completed,Ravi
144822,14-02-2025,C06510,West,Headphones,Accessories,3,3577,10731,Returned,Ravi
144823,20-04-2025,C03302,South,Mobile,Electronics,1,20724,20724,Cancelled,Ravi
144824,20-01-2025,C19269,South,Mobile,Electronics,5,20003,100015,Returned,Ravi
144825,04-02-2025,C07487,East,Laptop,Electronics,3,48811,146433,Completed,Ravi
144826,14-05-2025,C16190,West,Mobile,Electronics,5,21942,109710,Completed,Raj
144827,01-04-2025,C10695,North,Chair,Furniture,2,3763,7526,Completed,Raj
144828,09-01-2025,C15646,East,Table,Furniture,2,6947,13894,Completed,Ravi
144829,29-06-2025,C14937,West,Headphones,Accessories,1,644,644,Completed,Ravi
144830,05-06-2025,C16321,West,Table,Furniture,4,6027,24108,Completed,Ravi
144831,19-01-2025,C06018,West,Laptop,Electronics,3,51273,153819,Completed,Raj
144832,13-04-2025,C05320,West,Headphones,Accessories,1,2538,2538,Completed,Sneha
144833,26-03-2025,C00248,North,Mobile,Electronics,2,18193,36386,Completed,Sneha
144834,04-03-2025,C14831,South,Table,Furniture,4,6396,25584,Completed,Neha
144835,05-04-2025,C19694,South,Table,Furniture,1,8340,8340,Completed,Neha
144836,15-05-2025,C15334,South,Chair,Furniture,2,1204,2408,Completed,Ravi
144837,06-02-2025,C08177,North,Table,Furniture,2,8074,16148,Completed,Raj
144838,30-03-2025,C07046,North,Laptop,Electronics,2,51936,103872,Completed,Amit
144839,02-04-2025,C10860,South,Headphones,Accessories,4,2995,11980,Completed,Amit
144840,05-02-2025,C09920,North,Chair,Furniture,1,4359,4359,Completed,Amit
144841,17-01-2025,C07656,North,Mobile,Electronics,2,21652,43304,Completed,Raj
144842,31-03-2025,C10849,West,Chair,Furniture,4,1936,7744,Completed,Ravi
144843,02-04-2025,C16101,South,Headphones,Accessories,2,22,44,Completed,Sneha
144844,14-06-2025,C15094,East,Laptop,Electronics,5,51144,255720,Cancelled,Ravi
144845,18-02-2025,C16024,West,Headphones,Accessories,2,2048,4096,Completed,Amit
144846,22-03-2025,C05763,East,Chair,Furniture,4,4245,16980,Returned,Neha
144847,03-02-2025,C02607,North,Laptop,Electronics,4,51744,206976,Completed,Amit
144848,07-06-2025,C19931,East,Headphones,Accessories,2,633,1266,Completed,Sneha
144849,04-06-2025,C13912,East,Headphones,Accessories,2,1878,3756,Completed,Neha
144850,28-06-2025,C13240,North,Table,Furniture,3,6691,20073,Completed,Ravi
144851,17-05-2025,C08016,South,Mobile,Electronics,5,19888,99440,Completed,Ravi
144852,20-01-2025,C12594,West,Laptop,Electronics,1,48989,48989,Cancelled,Raj
144853,24-06-2025,C09476,East,Chair,Furniture,2,4825,9650,Completed,Neha
144854,27-05-2025,C03569,North,Mobile,Electronics,4,21888,87552,Completed,Raj
144855,09-03-2025,C19339,East,Table,Furniture,2,8238,16476,Completed,Ravi
144856,18-03-2025,C12527,West,Chair,Furniture,5,1053,5265,Completed,Neha
144857,12-04-2025,C12082,West,Mobile,Electronics,1,19155,19155,Cancelled,Amit
144858,20-05-2025,C05464,South,Laptop,Electronics,2,50332,100664,Completed,Raj
144859,05-05-2025,C17784,North,Laptop,Electronics,3,49683,149049,Completed,Sneha
144860,14-03-2025,C10102,North,Table,Furniture,4,5344,21376,Returned,Amit
144861,20-03-2025,C04256,South,Chair,Furniture,1,3606,3606,Completed,Sneha
144862,23-04-2025,C19535,South,Mobile,Electronics,5,19510,97550,Completed,Ravi
144863,13-05-2025,C10555,West,Table,Furniture,3,5364,16092,Completed,Sneha
144864,25-01-2025,C03554,West,Headphones,Accessories,5,1,5,Completed,Ravi
144865,11-04-2025,C07913,North,Chair,Furniture,3,4337,13011,Completed,Sneha
144866,31-01-2025,C02666,East,Table,Furniture,3,5195,15585,Completed,Neha
144867,23-06-2025,C09090,South,Chair,Furniture,1,3927,3927,Completed,Neha
144868,03-02-2025,C13735,North,Headphones,Accessories,1,1320,1320,Completed,Neha
144869,18-06-2025,C19446,North,Headphones,Accessories,3,3310,9930,Returned,Ravi
144870,09-03-2025,C02866,West,Mobile,Electronics,3,21453,64359,Completed,Amit
144871,02-05-2025,C14790,North,Table,Furniture,2,8117,16234,Completed,Ravi
144872,15-06-2025,C01951,South,Laptop,Electronics,3,48602,145806,Completed,Ravi
144873,15-02-2025,C10993,West,Table,Furniture,5,5757,28785,Completed,Neha
144874,10-03-2025,C00153,East,Laptop,Electronics,2,49852,99704,Completed,Raj
144875,27-01-2025,C18679,West,Laptop,Electronics,4,50613,202452,Completed,Amit
144876,20-06-2025,C00282,West,Table,Furniture,4,8572,34288,Completed,Amit
144877,14-02-2025,C18628,South,Mobile,Electronics,3,21999,65997,Cancelled,Neha
144878,18-01-2025,C02127,East,Laptop,Electronics,4,48221,192884,Cancelled,Raj
144879,01-02-2025,C14519,West,Mobile,Electronics,2,21860,43720,Completed,Neha
144880,02-01-2025,C13026,West,Mobile,Electronics,3,21112,63336,Completed,Neha
144881,18-06-2025,C01917,North,Headphones,Accessories,4,942,3768,Completed,Raj
144882,20-01-2025,C18000,South,Mobile,Electronics,2,18159,36318,Completed,Raj
144883,07-02-2025,C06077,North,Chair,Furniture,3,2146,6438,Completed,Sneha
144884,01-01-2025,C11158,North,Headphones,Accessories,1,3799,3799,Completed,Neha
144885,22-05-2025,C08229,East,Table,Furniture,1,7039,7039,Cancelled,Sneha
144886,02-06-2025,C01145,North,Headphones,Accessories,2,1241,2482,Completed,Neha
144887,17-05-2025,C17951,North,Laptop,Electronics,5,51439,257195,Completed,Neha
144888,29-06-2025,C08482,South,Chair,Furniture,1,2162,2162,Completed,Sneha
144889,16-05-2025,C04661,North,Laptop,Electronics,3,50479,151437,Completed,Neha
144890,16-01-2025,C09829,North,Table,Furniture,3,8365,25095,Completed,Ravi
144891,24-04-2025,C04629,West,Table,Furniture,4,7541,30164,Cancelled,Ravi
144892,08-01-2025,C12126,South,Laptop,Electronics,2,48838,97676,Completed,Ravi
144893,23-01-2025,C19685,North,Laptop,Electronics,3,50176,150528,Completed,Amit
144894,14-03-2025,C14182,East,Table,Furniture,4,7340,29360,Returned,Amit
144895,03-02-2025,C04910,East,Chair,Furniture,5,3348,16740,Completed,Ravi
144896,18-01-2025,C02276,North,Headphones,Accessories,4,3430,13720,Completed,Neha
144897,19-04-2025,C12447,South,Table,Furniture,2,6438,12876,Completed,Neha
144898,13-02-2025,C08491,West,Headphones,Accessories,5,2064,10320,Completed,Raj
144899,23-05-2025,C16913,East,Chair,Furniture,4,1698,6792,Returned,Neha
144900,15-01-2025,C12110,North,Table,Furniture,1,7218,7218,Completed,Sneha
144901,03-04-2025,C11974,East,Headphones,Accessories,2,3005,6010,Completed,Ravi
144902,07-05-2025,C02782,South,Mobile,Electronics,4,18835,75340,Cancelled,Ravi
144903,01-05-2025,C16019,South,Headphones,Accessories,4,944,3776,Completed,Amit
144904,23-01-2025,C01947,West,Table,Furniture,5,8252,41260,Returned,Neha
144905,12-03-2025,C13919,East,Table,Furniture,3,7698,23094,Completed,Neha
144906,19-04-2025,C00077,North,Laptop,Electronics,3,49816,149448,Completed,Neha
144907,01-02-2025,C01562,East,Table,Furniture,4,5693,22772,Returned,Amit
144908,24-04-2025,C18909,North,Table,Furniture,4,8755,35020,Completed,Raj
144909,09-06-2025,C18113,South,Headphones,Accessories,3,3301,9903,Returned,Raj
144910,02-02-2025,C06460,South,Mobile,Electronics,4,18981,75924,Cancelled,Amit
144911,20-06-2025,C16508,West,Mobile,Electronics,2,18565,37130,Completed,Neha
144912,13-01-2025,C13154,North,Headphones,Accessories,2,993,1986,Cancelled,Raj
144913,26-04-2025,C06128,East,Laptop,Electronics,4,51645,206580,Completed,Amit
144914,17-05-2025,C01405,South,Chair,Furniture,1,4722,4722,Completed,Raj
144915,25-06-2025,C09921,North,Laptop,Electronics,2,51631,103262,Completed,Raj
144916,20-06-2025,C14528,West,Table,Furniture,1,6806,6806,Cancelled,Amit
144917,08-03-2025,C02528,North,Table,Furniture,3,6524,19572,Completed,Amit
144918,01-02-2025,C07647,North,Table,Furniture,3,5422,16266,Completed,Neha
144919,14-03-2025,C04797,East,Chair,Furniture,4,1627,6508,Completed,Ravi
144920,15-04-2025,C02176,South,Table,Furniture,5,7137,35685,Completed,Amit
144921,09-05-2025,C07933,West,Mobile,Electronics,5,18648,93240,Completed,Raj
